0.0;0.0;2;0;1.6988206461705175e-05;0.001473588563217307;1
0.0;0.0;2;0;0.011917533713165469;0.2630866188797207;2
0.0;0.0;9;0;0.03238102041367183;0.6816570585875318;2
0.0;0.0;2;0;0.0;0.0;2
0.0;0.0;3;0;0.0021466444009329644;0.11147946131027732;2
0.0;0.0;3;0;0.0001770103802279473;0.011944171349901472;2
0.0;0.0;8;0;0.0036663883733281774;0.11240004319093144;2
0.0;0.0;2;0;7.324936470301176e-05;0.0008517230819948573;1
0.0;0.0;12;0;0.1649812704574986;1.463617312233465;1
0.0;0.0;6;0;0.0008441527674579571;0.02105480999200669;1
0.0;0.0;7;0;0.0013374310399319684;0.05885004218203979;1
0.0;0.0;2;0;0.0;0.0;1
0.0;0.0;1;0;0.0013908994111879853;0.05792723678296274;3
0.0;0.0;9;0;0.0013081122683895603;0.03364535743072835;3
0.0;0.0;9;0;8.351684746839721e-05;0.002833041674122227;3
0.0;0.0;13;0;0.0;0.0;3
0.0;0.0;6;0;6.122502037336877e-05;0.009447167569972225;3
0.0;0.0;3;0;0.00044477643659495417;0.015142423709297878;3
0.0;0.0;6;0;0.0008682835829955161;0.05052539860723671;3
0.0;0.0;1;0;6.227970377096875e-05;0.001723031694389384;3
0.0;0.0;9;0;0.0025517915525573084;0.09080326769411201;3
0.0;0.0;7;0;0.0013155992231956633;0.06813012371680933;3
0.0;0.0;5;0;0.001229784939357264;0.054129424493179756;3
0.0;0.0;9;0;0.005250305440418821;0.1331997090743647;3
0.0;0.0;13;0;0.016277165226071737;0.435655288264754;3
0.0;0.0;1;0;0.00012278484334121253;0.004051530672982774;3
0.0;0.0;0;0;0.024363910952964894;0.577080714686419;1
0.0;0.0;7;0;0.07228666976538665;1.511478723902532;1
0.0;0.0;0;0;1.6988206461705175e-05;0.001473588563217307;1
0.0;0.0;1;0;0.003517061317061248;0.22558158881735998;1
0.0;0.0;5;0;0.00019840563488566907;0.011640049033362496;1
0.0;0.0;6;0;0.0036751206693029434;0.10841156028683359;1
0.0;0.0;0;0;0.00011216981413173595;0.0023100342590376306;2
0.0;0.0;10;0;0.16484038909857654;1.4511450293610864;2
0.0;0.0;4;0;0.0008655733746160692;0.019978308093109767;2
0.0;0.0;9;0;0.0020609425093670135;0.10615769999845609;2
0.0;0.0;4;0;2.1385760526129912e-05;0.0021226034447877793;2
0.0;0.0;3;0;0.0014123351010390873;0.0553573592971211;2
0.0;0.0;7;0;0.001316781231978702;0.03140057007268048;2
0.0;0.0;7;0;0.00010490719302318029;0.0036924762308948988;2
0.0;0.0;11;0;2.1385760526129912e-05;0.0021226034447877793;2
0.0;0.0;4;0;0.00010297974703759455;0.01428375941504262;2
0.0;0.0;5;0;0.00046618548324835733;0.014474227252465945;2
0.0;0.0;8;0;0.0008769093287203675;0.048647260870565125;2
0.0;0.0;3;0;9.538965175418337e-05;0.0029198953012651544;2
0.0;0.0;7;0;0.00424392718767312;0.17416616659594036;2
0.0;0.0;9;0;0.0013370420440432635;0.06561035981002211;2
0.0;0.0;3;0;0.0012512296396290702;0.051599466425133335;2
0.0;0.0;7;0;0.0052590909924016575;0.12864080365190125;2
0.0;0.0;11;0;0.016218122908120393;0.42831720774717064;2
0.0;0.0;1;0;0.00014417793061133213;0.004889438072492895;2
-10.656066486865486;-11.721888952710604;7;3;0.05812256384027161;0.4475871600115809;2
0.0;0.0;0;0;0.011917533713165469;0.2630866188797207;2
-7.865955413933502;0.0;1;0;0.014099064667601344;0.18224711690505135;2
0.0;0.0;5;0;0.024275928603694107;0.45672619900819483;2
-9.989848718184172;-9.989848718184172;6;3;0.022179548161344452;0.22453727156334416;2
0.0;0.0;0;0;0.011879273840948773;0.2600903791799432;3
-9.82140944150052;-10.199482201812424;10;2;0.15375377706151144;0.8382719644582339;3
0.0;0.0;4;0;0.024291730278106886;0.4075054408717094;3
0.0;0.0;9;0;0.012648064473336789;0.20249494432443785;3
0.0;0.0;4;0;0.0246114728665047;0.6540819827295042;3
0.0;0.0;3;0;0.024482645019356913;0.32281320385999285;1
0.0;0.0;7;0;0.02245450087275839;0.33613911635997346;1
0.0;0.0;7;0;0.02466395341324677;0.543609092854632;1
0.0;0.0;11;0;0.0246114728665047;0.6540819827295042;1
0.0;0.0;4;0;0.0245538165478492;0.4862692119459869;1
0.0;0.0;5;0;0.02388310389865165;0.4328357955354956;1
0.0;0.0;8;0;0.02375514757990091;0.3711230704397535;1
0.0;0.0;3;0;0.011996974098656906;0.2557089386765717;3
-9.432042885493988;0.0;7;0;0.014086294065798366;0.18246675870664414;3
0.0;0.0;9;0;0.023876350411058143;0.3221061746045646;3
0.0;0.0;3;0;0.023527181966719685;0.29008378357532877;3
-10.137768848260794;-10.81833724661388;7;5;0.021837600367200456;0.2095772525810239;3
-10.130240581840003;-10.641066205605993;11;2;0.0266784479640483;0.26128949557093234;3
0.0;0.0;1;0;0.02427048981480294;0.5409989053045416;3
0.0;0.0;7;0;0.07249102563193136;1.6582894140630347;2
-9.089979015305;0.0;6;0;0.06912030649661188;0.7125299522146014;2
